转债代码,转债名称,上市日期,预测信息日,实际上市收盘价,上市前一日平价,发行规模亿元,正股市值亿元,正股20日波动率,债项评级,申万行业,板块,余额组,市值组,评级组,模型合理价值,规则映射后预测价,规则调整额,预测触及上限,实际触及上限,预测区间下限_80pct,预测区间上限_80pct,区间覆盖,有效分组数,全市场样本数_1日,全市场训练RMSE_1日,年份,平价分组,自动同类样本数,自动同类平均得分,自动同类平均相关系数,自动同类同行业占比,自动同类券,同类残差收益5日_pct,同类残差收益10日_pct,同类溢价变化5日_pct,同类正股超额5日_pct,同类高热度占比,目标正股5日收益_pct,目标正股20日收益_pct,基础预测价,基础预测误差,实际触及157.30,近期20只新券触顶率,近期40只新券触顶率,近期20只基础MAE,距涨幅上限空间,连续题材修正额,连续题材修正预测价,极端状态概率,极端状态修正额,自动题材修正预测价,是否启动极端修正,tmp,动态相似新券触顶率,动态相似新券预测价,组合保护预测价,网上中签率,原股东配售金额元,原股东配售率,ln发行规模,中签热度,相似概率logit,实际触顶
118054.SH,安集转债,2025-04-25,2025-04-24,129.277,101.3027184581524,8.305,220.050205622,48.448079468241,AA-,电子,科技,3-10,50-300,AA/AA-,127.13553309213331,127.13553309213331,0.0,False,False,112.85459440124671,141.41647178301992,True,6.0,375.0,5.666221907329027,2025.0,100-110,7.0,0.7815172822627254,0.6941767824066767,1.0,利扬转债、力合转债、国力转债、芯海转债、韦尔转债、佳禾转债、福蓉转债,2.1129337400325925,0.5372226397032855,4.4072161858025005,-2.364860307487582,0.5714285714285714,-2.0983041103765365,2.9003021148036323,127.13553309213331,-2.141466907866672,False,0.0,0.175,3.74481864501434,30.164466907866696,0.2048248788649702,127.34035797099828,0.0031488989314513,0.0,127.13553309213331,False,131.8176572514894,0.0812207219071122,128.9730179257834,127.34035797099828,0.0038928615,511884000.0,,2.116857743065258,5.548610787662769,-2.425875506820187,False
118055.SH,伟测转债,2025-04-30,2025-04-29,127.61,93.26841144248326,11.75,87.2202061374,59.093148329108,AA,电子,科技,10-20,50-300,AA/AA-,123.15955539972924,123.15955539972924,0.0,False,False,108.87861670884266,137.44049409061583,True,6.0,376.0,5.8786436366332335,2025.0,90-100,7.0,0.7637953918874543,0.6664023721933371,1.0,富仕转债、利扬转债、联创转债、汇成转债、国力转债、闻泰转债、富瀚转债,-0.4469339522823197,0.0226407760803113,-0.4455611289236707,0.9956743601335584,0.1428571428571428,-4.0811216825237695,-4.677780542423482,123.15955539972924,-4.450444600270757,False,0.0,0.175,3.710611306702414,34.14044460027077,0.8731532446128591,124.03270864434212,0.0025951087021991,0.0,123.15955539972924,False,127.50035485166102,0.07782690303965,125.15233920345612,124.03270864434212,0.0046103031,788463000.0,,2.463853240590168,5.3794616757618074,-2.4722457778384106,False
123256.SZ,恒帅转债,2025-06-17,2025-06-16,157.3,92.94964028776978,3.2759,65.1168,27.321235818647,A+,汽车,制造,3-10,50-300,A+/A,123.33725622184356,123.33725622184356,0.0,False,True,109.05631753095696,137.61819491273016,False,6.0,370.0,6.323581384813095,2025.0,90-100,7.0,0.6123317387185561,0.3321739806102814,1.0,明新转债、金钟转债、威唐转债、兴瑞转债、爱迪转债、泉峰转债、神通转债,-0.4062580787924393,1.0929069987857836,-0.6511027602845063,1.1150535430650144,0.1428571428571428,2.793493635077793,-2.038753159224937,123.33725622184356,-33.96274377815645,True,0.0,0.175,3.678381367815229,33.96274377815645,1.3033304305715894,124.64058665241517,0.0152824580006953,0.0,123.33725622184356,False,131.11501944114718,0.1481209009327731,127.11020037677066,124.64058665241517,0.0003763081,297516600.0,,1.1865926404943998,7.885102335217863,-1.7494157757781499,True
123257.SZ,安克转债,2025-07-04,2025-07-03,136.51,105.0562801500804,11.0482,625.088922024,37.39879914418,AA+,电子,科技,10-20,300+,AAA/AA+,134.41679680811035,134.41679680811035,0.0,False,False,119.61738181116384,149.21621180505684,True,6.0,369.0,6.139780955283182,2025.0,100-110,7.0,0.5298727510627638,0.1164981145651248,1.0,安集转债、领益转债、国力转债、景23转债、力合转债、鼎龙转债、华体转债,0.4028169260877316,-0.3896471401312412,0.5003786736470026,0.0219663687320181,0.2857142857142857,12.160228898426318,9.344490934449093,134.41679680811035,-2.0932031918896428,False,0.05,0.175,4.63145821285106,22.883203191889663,1.1651643343023126,135.58196114241267,0.0001636798676484,0.0,134.41679680811035,False,137.77121194726652,0.0992673199700309,136.12046249800176,135.58196114241267,0.0026117294,883462400.0,,2.4022675187671774,5.947742671709562,-2.20539210819922,False
127109.SZ,电化转债,2025-07-04,2025-07-03,157.0,141.0891089108911,4.87,89.7011441025,81.765126745109,AA,电力设备,制造,3-10,50-300,AA/AA-,158.3463024116966,157.3,-1.0463024116965869,True,False,142.50058500305352,157.3,True,6.0,369.0,6.139780955283182,2025.0,>=120,7.0,0.627001224252574,0.471740074767068,1.0,宏丰转债、嘉元转债、高测转债、芳源转债、亿纬转债、翔丰转债、科利转债,0.0378593270726309,-2.0775574039204754,0.0151868355400033,-1.749833260210476,0.1428571428571428,-10.377358490566037,43.939393939393945,157.3,0.3000000000000113,False,0.05,0.175,4.666910257083626,0.0,-6.369404601744679,150.93059539825532,0.8961586830559518,0.0,157.3,False,157.3,0.228455853868424,157.3,150.93059539825532,0.0015111962,358810900.0,,1.5830939370944985,6.494853756338103,-1.2170508993665066,False
113695.SH,华辰转债,2025-07-10,2025-07-09,157.3,94.26264343391416,4.6,36.471683,36.84501852514,A+,电力设备,制造,3-10,0-50,A+/A,125.73183222777648,125.73183222777648,0.0,False,True,110.93241723082998,140.53124722472296,False,6.0,367.0,5.780439472982392,2025.0,90-100,7.0,0.6100156552127379,0.3570856689590665,1.0,海优转债、欧通转债、申昊转债、起帆转债、隆22转债、帝尔转债、中辰转债,-0.5171690037001764,-0.9223675170901976,-1.2436434884840004,1.585407432662822,0.2857142857142857,2.448036951501153,-4.396551724137932,125.73183222777648,-31.56816777222353,True,0.05,0.175,3.943211905742469,31.56816777222353,1.811457599528791,127.54328982730529,0.0372870100197353,0.0,125.73183222777648,False,133.82620360248205,0.222029463702273,130.9886297481741,127.54328982730529,0.0003420855,432311000.0,,1.5260563034950492,7.980449852146462,-1.253878559933201,True
118056.SH,路维转债,2025-07-10,2025-07-09,134.742,103.42507645259936,6.15,65.385464104,24.138268452204,AA-,电子,科技,3-10,50-300,AA/AA-,132.61996158171405,132.61996158171405,0.0,False,False,117.36143114651702,147.87849201691108,True,6.0,367.0,5.780439472982392,2025.0,100-110,7.0,0.7237323155810232,0.5679173610651411,1.0,宏微转债、国微转债、金宏转债、超声转债、力合转债、鼎龙转债、兴森转债,-0.0699220671233881,0.3167573115240689,-0.936469630055008,0.3505868568680181,0.1428571428571428,-0.2359882005899649,8.051118210862619,132.61996158171405,-2.122038418285939,False,0.1,0.175,5.507182158842984,24.68003841828596,-0.1602886504105165,132.45967293130354,0.0562794813879499,0.0,132.61996158171405,False,137.696900512027,0.2133152919153499,136.5684337814731,132.45967293130354,0.0016209606,483301000.0,,1.8164520818184267,6.424736342507954,-1.3050562281318383,False
111022.SH,锡振转债,2025-07-14,2025-07-11,139.923,100.0,5.2,79.9696942434,45.040894632938,AA-,汽车,制造,3-10,50-300,AA/AA-,130.41579886586214,130.41579886586214,0.0,False,False,115.15726843066513,145.67432930105915,True,6.0,371.0,5.869214390449331,2025.0,100-110,7.0,0.6640352845005678,0.4500444738268578,1.0,海泰转债、威唐转债、恒帅转债、金钟转债、升24转债、超达转债、纽泰转债,0.0187041666086552,0.5824335676021468,0.4742043310341994,0.3740372842428785,0.1428571428571428,-0.0624999999999986,1.6852146263911072,130.41579886586214,-9.507201134137858,False,0.1,0.175,5.18853877079791,26.884201134137868,0.4337268206839909,130.84952568654614,0.0766646019644557,0.0,130.41579886586214,False,138.91160480723914,0.2330686124496485,135.11519645722524,130.84952568654614,0.0008967374,448228000.0,,1.6486586255873816,7.016747492389373,-1.1910644575105065,False
118057.SH,甬矽转债,2025-07-16,2025-07-15,127.042,98.59105318774216,11.65,114.654297807,34.784254801043,A+,电子,科技,10-20,50-300,A+/A,130.35954548634686,130.35954548634686,0.0,False,False,115.10101505114984,145.6180759215439,True,6.0,363.0,5.151270141190536,2025.0,90-100,7.0,0.729410713339243,0.6161561099215529,1.0,力合转债、海能转债、银微转债、芯海转债、韦尔转债、环旭转债、领益转债,0.6557224586930402,1.1030355554434743,1.4828344034751515,-0.9883833187576408,0.2857142857142857,-1.7550017550017505,4.674644727000743,130.35954548634686,3.3175454863468588,False,0.1,0.175,5.609603865262143,26.94045451365315,-0.0566618571270077,130.30288362921985,0.0076592167635457,0.0,130.35954548634686,False,134.25363579707144,0.0693507465728825,131.76080096149784,130.30288362921985,0.004125218,827515000.0,,2.4553061800117097,5.490636412107076,-2.5967055525449636,False
111023.SH,利柏转债,2025-07-22,2025-07-21,129.459,93.90444810543656,7.5,51.19398,26.097190496328,AA,建筑装饰,周期,3-10,50-300,AA/AA-,127.89351137133154,127.89351137133154,0.0,False,False,112.63498093613453,143.1520418065286,True,6.0,362.0,6.312667119180179,2025.0,90-100,7.0,0.6264239119839929,0.3257269699436255,1.0,华阳转债、浙建转债、华设转债、文科转债、建工转债、能辉转债、海波转债,-0.2292004013122714,-1.2093513954836137,-0.8591609313499973,1.7678442469528877,0.2857142857142857,0.3521126760563486,-3.634826711749784,127.89351137133154,-1.5654886286684615,False,0.1,0.175,5.454245512459576,29.40648862866847,1.4044251362177451,129.29793650754928,0.0226366662130849,0.0,127.89351137133154,False,133.92034730343593,0.2054625176312133,132.42495976258644,129.29793650754928,0.0016947201,606638000.0,,2.0149030205422647,6.380237684528999,-1.352496540823954,False
127110.SZ,广核转债,2025-07-25,2025-07-24,129.8,103.54223433242508,49.0,1802.3445318009,13.002428563908,AAA,公用事业,周期,20-50,300+,AAA/AA+,132.3123631233433,132.3123631233433,0.0,False,False,117.05383268814626,147.57089355854032,True,6.0,366.0,5.779739141810074,2025.0,100-110,7.0,0.695663844648332,0.5410529918065541,1.0,节能转债、燃23转债、太能转债、长集转债、天壕转债、贵燃转债、嘉泽转债,-0.1514134592058932,0.036478826562601,-0.2409199491115435,0.599498422835576,0.1428571428571428,3.82513661202184,3.260869565217384,132.3123631233433,2.512363123343277,False,0.1,0.15,5.339491741374185,24.987636876656723,0.8631003493501948,133.17546347269348,1.2304003738335574e-13,0.0,132.3123631233433,False,136.27556309195535,0.1428733505718379,134.98991367592356,133.17546347269348,0.0183539384,3321021800.0,,3.8918202981106265,3.9979111008075763,-1.7916271124813534,False
113696.SH,伯25转债,2025-07-28,2025-07-25,129.01,95.4215948111408,28.02,303.376712164,29.089142418914,AA,汽车,制造,20-50,300+,AA/AA-,129.40539831434677,129.40539831434677,0.0,False,False,114.14686787914974,144.6639287495438,True,6.0,361.0,6.0500619828243,2025.0,90-100,7.0,0.6194458519452107,0.4311738616203548,1.0,爱迪转债、豪24转债、升24转债、金钟转债、银轮转债、精锻转债、兴瑞转债,0.4762648430027117,-0.5009672018709943,0.7660253681796956,-1.2930930615936198,0.1428571428571428,-1.6129032258064502,-2.5710946630307707,129.40539831434677,0.3953983143467781,False,0.1,0.125,5.418819250607035,27.89460168565324,1.335743882932365,130.74114219727915,1.1743369077311342e-05,0.0,129.40539831434677,False,134.1657917379669,0.0972648205993602,131.440270885831,130.74114219727915,0.0088024495,2064834000.0,,3.332918540908861,4.732725243958056,-2.227991875057839,False
118058.SH,微导转债,2025-08-27,2025-08-26,157.3,118.43908251414956,11.7,183.3561357208,45.940490828647,AA,电力设备,制造,10-20,50-300,AA/AA-,153.46629360035348,153.46629360035348,0.0,False,True,138.666878603407,157.3,True,6.0,340.0,5.266271219281938,2025.0,110-120,7.0,0.7253216469940803,0.6175656290618513,1.0,煜邦转债、天23转债、宇邦转债、中辰转债、翔丰转债、晶能转债、晶澳转债,0.1618253751738669,0.1563212624947386,-1.0443906747284335,0.9355999224712752,0.1428571428571428,6.452476572958488,17.528820573455505,153.46629360035348,-3.8337063996465295,True,0.1,0.1,5.318773153271506,3.8337063996465295,-0.6490697968417467,152.81722380351172,0.1454627036981192,0.0,153.46629360035348,False,154.18870516834062,0.1497717949799425,153.89692941702936,152.81722380351172,0.0014664087,1040835000.0,,2.4595888418037104,6.524938928559488,-1.7363920211028852,True
127111.SZ,金威转债,2025-09-08,2025-09-05,138.0,101.93976518631956,12.923948,121.8039737687,39.039736146143,AA,食品饮料,消费,10-20,50-300,AA/AA-,137.19796132198127,137.19796132198127,0.0,False,False,122.39854632503476,151.99737631892776,True,6.0,337.0,6.270646932628119,2025.0,100-110,7.0,0.5027357152696553,0.2782303698548427,0.7142857142857143,新乳转债、仙乐转债、龙大转债、大参转债、天润转债、小熊转债、立高转债,0.0809975092459048,-0.5322185342127864,-0.8292277065329969,-2.817284380302232,0.4285714285714285,-1.6740521910388997,4.010416666666661,137.19796132198127,-0.8020386780187323,False,0.15,0.125,5.507045421702552,20.102038678018744,0.8922504973018374,138.0902118192831,0.0229824854430629,0.0,137.19796132198127,False,140.72599045594626,0.0881864218813001,138.52750646963176,138.0902118192831,0.0024083672,1079078500.0,,2.559082024432028,6.028806271466887,-2.335982554984536,False
113698.SH,凯众转债,2025-09-10,2025-09-09,157.3,102.0472440944882,3.08447,34.7424640128,41.839521769016,AA-,汽车,制造,3-10,0-50,AA/AA-,137.1894910905311,137.1894910905311,0.0,False,True,122.3900760935846,151.9889060874776,False,6.0,341.0,4.33586481526985,2025.0,100-110,7.0,0.576545107824869,0.2637837939454769,1.0,立中转债、锡振转债、华懋转债、金钟转债、恒帅转债、兴瑞转债、威唐转债,-0.945098217685414,-3.4372312493415165,-1.4271149814266,0.3210749552213121,0.0,0.4651162790697771,1.8867924528301885,137.1894910905311,-20.110508909468905,True,0.15,0.125,5.504298671351665,20.110508909468905,1.009182776940183,138.19867386747129,0.4453746222466467,0.0,137.1894910905311,False,144.74483778503642,0.2696727736436108,141.25693362828187,138.19867386747129,0.0008584113,232461000.0,,1.1263798435706551,7.060427202708335,-0.9962834144631844,True
